npm verbose cli /Users/chzhengx/Library/Application Support/fnm/node-versions/v24.19.0/installation/bin/node /Users/chzhengx/Library/Application Support/fnm/node-versions/v24.19.0/installation/bin/npm
npm http fetch GET 200 https://registry.npmjs.org/@bramus/specificity/-/specificity-2.4.2.tgz 7497ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@bcoe/v8-coverage/-/v8-coverage-1.0.2.tgz 7508ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@cyclonedx/cyclonedx-library/-/cyclonedx-library-10.1.1.tgz 7516ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel/types/-/types-7.29.8.tgz 7558ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel/helper-validator-identifier/-/helper-validator-identifier-7.29.7.tgz 7566ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel/parser/-/parser-7.29.8.tgz 7676ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz 7710ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/project-service/-/project-service-8.67.0.tgz 7711ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel/code-frame/-/code-frame-7.29.7.tgz 7711ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel/helper-string-parser/-/helper-string-parser-7.29.7.tgz 7711ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz 7737ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-6.2.3.tgz 7750ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@asamuzakjp/dom-selector/-/dom-selector-8.3.2.tgz 7751ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@adobe/css-tools/-/css-tools-4.5.0.tgz 7752ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@asamuzakjp/css-color/-/css-color-6.0.7.tgz 7758ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/emoji-regex/-/emoji-regex-8.0.0.tgz 7776ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fsevents/-/fsevents-2.3.3.tgz 7786ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz 7810ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/spdx-expression-parse/-/spdx-expression-parse-3.0.1.tgz 7807ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/chownr/-/chownr-1.1.4.tgz 7920ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz 8012ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/emoji-regex/-/emoji-regex-8.0.0.tgz 8011ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/spdx-expression-parse/-/spdx-expression-parse-3.0.1.tgz 8012ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-regex/-/ansi-regex-6.3.0.tgz 8012ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/isexe/-/isexe-3.1.5.tgz 8012ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/yallist/-/yallist-4.0.0.tgz 8011ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/which/-/which-5.0.0.tgz 8012ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/commander/-/commander-2.20.3.tgz 8050ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/yallist/-/yallist-4.0.0.tgz 8071ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel/runtime/-/runtime-7.29.7.tgz 8106ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minipass/-/minipass-3.3.6.tgz 8141ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lru-cache/-/lru-cache-10.4.3.tgz 8173ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/yallist/-/yallist-4.0.0.tgz 8187ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@rolldown/binding-darwin-arm64/-/binding-darwin-arm64-1.2.4.tgz 8219ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minipass/-/minipass-3.3.6.tgz 8214ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-0.4.1.tgz 8232ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/balanced-match/-/balanced-match-1.0.2.tgz 8236ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-2.1.4.tgz 8248ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minipass/-/minipass-3.3.6.tgz 8250ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-9.0.9.tgz 8255ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/whatwg-url/-/whatwg-url-16.0.1.tgz 8290ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ignore/-/ignore-7.0.6.tgz 8300ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lru-cache/-/lru-cache-10.4.3.tgz 8305ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/js-tokens/-/js-tokens-10.0.0.tgz 8320ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ajv/-/ajv-6.15.0.tgz 8328ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint-community/eslint-utils/-/eslint-utils-4.10.1.tgz 8392ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint-visitor-keys/-/eslint-visitor-keys-3.4.3.tgz 8407ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lru-cache/-/lru-cache-10.4.3.tgz 8738ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/dom-accessibility-api/-/dom-accessibility-api-0.6.3.tgz 9661ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/xmlchars/-/xmlchars-2.2.0.tgz 10719ms attempt #2 (cache miss)

added 375 packages in 12s
npm verbose cwd /Users/chzhengx/Code/personal/marketops-platform/frontend/marketops-console
npm verbose os Darwin 25.6.0
npm verbose node v24.19.0
npm verbose npm  v11.17.0
npm notice
npm notice New major version of npm available! 11.17.0 -> 12.0.2
npm notice Changelog: https://github.com/npm/cli/releases/tag/v12.0.2
npm notice To update run: npm install -g npm@12.0.2
npm notice
npm verbose exit 0
npm info ok
